"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","DEG_status","Segment"
506.059003923711,1.12536739676249,0.258748697307012,-4.349267874486,1.36592780608823e-05,0.024381811338675,"Gmax.W82a5.HPI3.Chr02.g022720.t1","UP in weep","Segment.1"
19.2045403874004,2.12671656233181,0.506115452925754,-4.20203838874644,2.64522261185858e-05,0.0370992471313165,"Gmax.W82a5.HPI3.Chr02.g047700.t1","UP in weep","Segment.1"
305.063649585785,-2.40915088496421,0.349871473426555,6.88581684402439,5.74568770150515e-12,2.25633156038107e-07,"Gmax.W82a5.HPI3.Chr03.g057130.t1","DOWN in weep","Segment.1"
131.256596783706,1.18409533531709,0.282435545714413,-4.19244444718159,2.75964673133091e-05,0.0373694231515051,"Gmax.W82a5.HPI3.Chr04.g086940.t1","UP in weep","Segment.1"
291.595250429883,-1.13959941675218,0.215598915183933,5.2857381762796,1.25198857240532e-07,0.000917496794355863,"Gmax.W82a5.HPI3.Chr05.g098020.t1","DOWN in weep","Segment.1"
372.446602588766,1.33221351788219,0.294154060720276,-4.52896524569502,5.92732465262458e-06,0.0136921199475628,"Gmax.W82a5.HPI3.Chr05.g100360.t1","UP in weep","Segment.1"
851.20855289662,1.73403060918736,0.349390036042518,-4.96302249723099,6.94045392614749e-07,0.00340689532099765,"Gmax.W82a5.HPI3.Chr05.g103840.t1","UP in weep","Segment.1"
653.175400567633,1.0310411562871,0.251682526187344,-4.09659411762114,4.19273071746932e-05,0.0498934955378849,"Gmax.W82a5.HPI3.Chr05.g109800.t1","UP in weep","Segment.1"
45.6838115474858,3.14161902423341,0.596697804452222,-5.26500851987794,1.40182856280498e-07,0.000917496794355863,"Gmax.W82a5.HPI3.Chr06.g137210.t1","UP in weep","Segment.1"
639.356980190785,1.80034867598451,0.373503152536042,-4.82016996044171,1.43435968685597e-06,0.00469394207523617,"Gmax.W82a5.HPI3.Chr08.g177060.t1","UP in weep","Segment.1"
775.291349084243,-1.22738824493056,0.291335220871937,4.21297583332737,2.52028037729901e-05,0.036656077932049,"Gmax.W82a5.HPI3.Chr08.g187780.t1","DOWN in weep","Segment.1"
138.330165009938,-2.13827391324255,0.518987885507182,4.12008444311357,3.78733568594194e-05,0.0493335214936439,"Gmax.W82a5.HPI3.Chr08.g198570.t1","DOWN in weep","Segment.1"
71.2442522601224,1.98714135228869,0.344867202694668,-5.76204793254299,8.30993891770304e-09,0.000108777100432733,"Gmax.W82a5.HPI3.Chr09.g224680.t1","UP in weep","Segment.1"
183.522132984916,1.50673332969878,0.316576262881743,-4.75946401029322,1.94107731651344e-06,0.00563485975510513,"Gmax.W82a5.HPI3.Chr12.g297360.t1","UP in weep","Segment.1"
90.1466984195533,-3.63422647225555,0.726823860228545,5.00014745128592,5.72864867932159e-07,0.00321377190909941,"Gmax.W82a5.HPI3.Chr12.g297440.t1","DOWN in weep","Segment.1"
68.8538401892927,2.78290831941712,0.570812452959486,-4.87534619293711,1.08617798476284e-06,0.00388852029808778,"Gmax.W82a5.HPI3.Chr13.g324540.t1","UP in weep","Segment.1"
640.052840304087,-1.18172081666647,0.250606183198693,4.71544956147206,2.41177635704656e-06,0.00631403050274789,"Gmax.W82a5.HPI3.Chr14.g334480.t1","DOWN in weep","Segment.1"
201.17903595596,1.08377202354487,0.254771622436865,-4.25389614894587,2.10082762890286e-05,0.0329998003948062,"Gmax.W82a5.HPI3.Chr15.g357070.t1","UP in weep","Segment.1"
415.221161217044,1.23673945663295,0.212309253946053,-5.82517923098724,5.70513386462196e-09,0.000108777100432733,"Gmax.W82a5.HPI3.Chr16.g383680.t1","UP in weep","Segment.1"
337.763627447836,1.32259525256486,0.308030259372296,-4.29371859524466,1.7570515212096e-05,0.0287497555157921,"Gmax.W82a5.HPI3.Chr18.g425980.t1","UP in weep","Segment.1"
176.570081402154,1.26486422630909,0.2716461742076,-4.65629317253864,3.21953393560747e-06,0.00790194360320659,"Gmax.W82a5.HPI3.Chr19.g456330.t1","UP in weep","Segment.1"
129.348583371266,-3.67935962031602,0.754772351417195,4.87479385460727,1.08922137201338e-06,0.00388852029808778,"Gmax.W82a5.HPI3.Chr19.g463160.t1","DOWN in weep","Segment.1"
39.9889181519946,3.66918219056738,0.820754857716578,-4.47049707482136,7.80380113124364e-06,0.0163409756801749,"Gmax.W82a5.HPI3.Chr20.g473410.t1","UP in weep","Segment.1"
41.114081511283,2.34466699102336,0.493351257275731,-4.75253068973724,2.00886265779149e-06,0.00563485975510513,"Gmax.W82a5.HPI3.Chr20.g481420.t1","UP in weep","Segment.1"
131.914298124927,-2.16380007790513,0.484643193432788,4.46472808702555,8.01705024913745e-06,0.00349810625870697,"Gmax.W82a5.HPI3.Chr01.g001300.t1","DOWN in weep","Segment.2"
1094.44371358204,-1.37374358876504,0.247948679943489,5.5404351782721,3.01720910133751e-08,3.59047883059163e-05,"Gmax.W82a5.HPI3.Chr01.g001320.t1","DOWN in weep","Segment.2"
97.6049129090379,-1.29943880749285,0.337414681249657,3.85116261888848,0.000117558401277727,0.029783989794686,"Gmax.W82a5.HPI3.Chr01.g003080.t1","DOWN in weep","Segment.2"
441.607952337946,-1.06143322929381,0.226157021091247,4.69334634924093,2.6877187716406e-06,0.00135316302772213,"Gmax.W82a5.HPI3.Chr01.g005340.t1","DOWN in weep","Segment.2"
438.313388285299,-1.82191012968403,0.377313038853785,4.82864343945996,1.37466297087794e-06,0.000796733290801614,"Gmax.W82a5.HPI3.Chr01.g005890.t1","DOWN in weep","Segment.2"
587.433176777024,-1.72405034469709,0.441282437165475,3.90690904394773,9.34843236342022e-05,0.024524265594749,"Gmax.W82a5.HPI3.Chr01.g006800.t1","DOWN in weep","Segment.2"
70.3690112276267,-1.85506284577706,0.475314675500261,3.9028099517959,9.50823599536057e-05,0.0247277104329675,"Gmax.W82a5.HPI3.Chr01.g008070.t1","DOWN in weep","Segment.2"
53.5054173181032,-5.07886582265164,1.38816464416267,3.65869123955045,0.000253506536181226,0.0480927617190181,"Gmax.W82a5.HPI3.Chr01.g011110.t1","DOWN in weep","Segment.2"
327.532596426434,-3.19301483472262,0.779674211124665,4.09531928741976,4.21586967153742e-05,0.013210917424623,"Gmax.W82a5.HPI3.Chr01.g014390.t1","DOWN in weep","Segment.2"
402.535064165866,-2.20132995846118,0.409463896236778,5.37612712303268,7.61050682745875e-08,7.19605384754474e-05,"Gmax.W82a5.HPI3.Chr01.g015820.t1","DOWN in weep","Segment.2"
284.979212972375,3.74650349347894,0.999047816410049,-3.7500742526434,0.000176782215368121,0.03814416262366,"Gmax.W82a5.HPI3.Chr01.g016770.t1","UP in weep","Segment.2"
116.476552964092,-2.32410681036473,0.513904927693058,4.52244507714249,6.11293514255828e-06,0.00279133677963097,"Gmax.W82a5.HPI3.Chr02.g020390.t1","DOWN in weep","Segment.2"
734.730476411475,-1.0757762172443,0.283089648528755,3.80012558860845,0.000144622774929329,0.0329959169743823,"Gmax.W82a5.HPI3.Chr02.g020680.t1","DOWN in weep","Segment.2"
55.0741554308704,-1.86225889559888,0.496171039607138,3.75325995864932,0.00017454967447711,0.0380809206484228,"Gmax.W82a5.HPI3.Chr02.g021200.t1","DOWN in weep","Segment.2"
36.0038544185872,3.5087523752192,0.726761868253905,-4.82792580140345,1.37962474597682e-06,0.000796733290801614,"Gmax.W82a5.HPI3.Chr02.g022850.t1","UP in weep","Segment.2"
335.783081212663,1.79145562301055,0.465911046861039,-3.84505934143448,0.000120523268393755,0.0299553718343213,"Gmax.W82a5.HPI3.Chr02.g022890.t1","UP in weep","Segment.2"
550.715689014499,-1.04331968272345,0.273094904657291,3.8203557259068,0.000133259337826118,0.03197917231486,"Gmax.W82a5.HPI3.Chr02.g025460.t1","DOWN in weep","Segment.2"
309.113770027627,-4.73742807875395,0.472440396041326,10.0275677491803,1.15322349459646e-23,4.52870866328028e-19,"Gmax.W82a5.HPI3.Chr02.g026070.t1","DOWN in weep","Segment.2"
139.635667822675,1.20850270895135,0.329902210700474,-3.66321494598465,0.000249069363486294,0.0475048285100782,"Gmax.W82a5.HPI3.Chr02.g027580.t1","UP in weep","Segment.2"
54.1414736988091,-2.68043261139752,0.68937916338579,3.88818338841713,0.000100997306193755,0.0260931856199261,"Gmax.W82a5.HPI3.Chr02.g031730.t1","DOWN in weep","Segment.2"
165.635824107162,-2.40990106376997,0.483962869772226,4.97951643460618,6.37433401499422e-07,0.00041036081437512,"Gmax.W82a5.HPI3.Chr02.g031980.t1","DOWN in weep","Segment.2"
141.733373347239,-2.21745767932767,0.44581233279914,4.97397114477482,6.55950770792656e-07,0.000415470754339155,"Gmax.W82a5.HPI3.Chr02.g042130.t1","DOWN in weep","Segment.2"
20.7724092863246,-3.79467038991302,1.03834508698124,3.65453685628269,0.000257646651576346,0.0481799238447768,"Gmax.W82a5.HPI3.Chr02.g048340.t1","DOWN in weep","Segment.2"
142.431663854691,-3.73899453780116,0.789859192411571,4.73374820945666,2.20411129143664e-06,0.00115705054326039,"Gmax.W82a5.HPI3.Chr03.g049570.t1","DOWN in weep","Segment.2"
230.027451011204,-1.72170667768363,0.422091000422143,4.07899404621683,4.5230995147735e-05,0.0138767279644653,"Gmax.W82a5.HPI3.Chr03.g051110.t1","DOWN in weep","Segment.2"
110.503062731182,-1.2337762063927,0.337447638513372,3.65620044587691,0.000255981222093124,0.0481799238447768,"Gmax.W82a5.HPI3.Chr03.g052810.t1","DOWN in weep","Segment.2"
414.388757059842,-1.6673683592448,0.331359181674053,5.03190631634568,4.85626575317969e-07,0.000334571151100643,"Gmax.W82a5.HPI3.Chr03.g056670.t1","DOWN in weep","Segment.2"
305.063649585785,-3.14939693373965,0.347388541192701,9.06592060557529,1.23556408817258e-19,1.6173533914179e-15,"Gmax.W82a5.HPI3.Chr03.g057130.t1","DOWN in weep","Segment.2"
171.052568333475,-2.70463406664325,0.451611220746769,5.9888548875534,2.11323602399943e-09,3.77212630283898e-06,"Gmax.W82a5.HPI3.Chr03.g057490.t1","DOWN in weep","Segment.2"
141.62121664195,-1.48934255362976,0.391014338739955,3.80892055884492,0.000139574788493153,0.0326256068102745,"Gmax.W82a5.HPI3.Chr03.g061370.t1","DOWN in weep","Segment.2"
168.311433651059,-1.61100657283366,0.411437600220539,3.91555504885827,9.0196460820222e-05,0.0240953402476879,"Gmax.W82a5.HPI3.Chr03.g061570.t1","DOWN in weep","Segment.2"
223.855097719838,-2.85822033417016,0.53166776974538,5.3759518571889,7.6179146591481e-08,7.19605384754474e-05,"Gmax.W82a5.HPI3.Chr03.g062840.t1","DOWN in weep","Segment.2"
279.223654768458,3.21751527212688,0.837294245488585,-3.84275335637757,0.000121661717508686,0.0300481487205415,"Gmax.W82a5.HPI3.Chr04.g075760.t1","UP in weep","Segment.2"
